P,H,T,RH,U,V
317,9343,-23.4,4.3,-9.1,-3.7
317,9348,-23.4,4.4,-9.2,-3.8
317,9353,-23.4,4.6,-9.2,-3.8
317,9358,-23.4,4.7,-9.2,-3.8
316,9362,-23.5,4.8,-9.2,-3.8
316,9366,-23.5,4.9,-9.2,-3.8
316,9370,-23.5,5.1,-9.2,-3.8
316,9375,-23.6,5.2,-9.3,-3.9
316,9379,-23.6,5.4,-9.3,-3.9
315,9384,-23.6,5.6,-9.3,-3.8
315,9389,-23.7,5.9,-9.3,-3.8
315,9393,-23.7,6.2,-9.3,-3.8
315,9398,-23.7,6.3,-9.4,-3.8
315,9402,-23.8,6.3,-9.4,-3.8
314,9407,-23.8,6.3,-9.4,-3.8
314,9412,-23.8,6.2,-9.5,-3.8
314,9417,-23.9,6.1,-9.5,-3.8
314,9422,-23.9,6.1,-9.5,-3.7
314,9427,-23.9,6.1,-9.5,-3.7
313,9431,-24.0,6.1,-9.5,-3.7
313,9435,-24.0,6.0,-9.5,-3.7
313,9440,-24.0,6.0,-9.5,-3.6
313,9446,-24.1,5.9,-9.5,-3.6
313,9450,-24.1,5.9,-9.6,-3.6
312,9455,-24.2,5.9,-9.6,-3.6
312,9461,-24.2,6.0,-9.7,-3.6
312,9465,-24.2,6.0,-9.7,-3.6
312,9470,-24.3,6.1,-9.7,-3.5
312,9473,-24.3,6.2,-9.7,-3.5
311,9478,-24.4,6.4,-9.7,-3.5
311,9483,-24.4,6.7,-9.8,-3.5
311,9489,-24.5,7.1,-9.8,-3.5
311,9493,-24.5,7.6,-9.8,-3.5
311,9498,-24.6,8.1,-9.8,-3.5
310,9502,-24.6,8.6,-9.9,-3.5
310,9507,-24.6,9.1,-9.9,-3.5
310,9510,-24.7,9.8,-9.9,-3.5
310,9516,-24.7,10.6,-9.9,-3.5
310,9520,-24.8,11.7,-9.9,-3.5
309,9525,-24.8,12.5,-9.9,-3.4
309,9531,-24.9,13.3,-10.0,-3.5
309,9535,-24.9,13.9,-10.0,-3.5
309,9539,-25.0,14.1,-10.0,-3.5
309,9544,-25.0,14.0,-10.0,-3.5
308,9549,-25.1,13.9,-10.0,-3.5
308,9554,-25.1,13.8,-10.0,-3.5
308,9559,-25.2,13.8,-10.0,-3.5
308,9563,-25.2,13.8,-9.9,-3.4
308,9567,-25.2,13.8,-9.9,-3.4
307,9572,-25.3,13.8,-9.9,-3.4
307,9576,-25.3,13.8,-9.9,-3.4
307,9581,-25.4,13.9,-9.9,-3.4
307,9585,-25.4,13.9,-9.8,-3.4
307,9590,-25.5,14.0,-9.8,-3.4
306,9594,-25.5,14.0,-9.8,-3.4
306,9599,-25.6,14.0,-9.8,-3.4
306,9605,-25.6,14.0,-9.8,-3.3
306,9609,-25.6,13.8,-9.8,-3.3
306,9614,-25.7,13.5,-9.8,-3.3
305,9618,-25.7,13.0,-9.7,-3.3
305,9622,-25.7,12.7,-9.7,-3.3
305,9626,-25.8,12.5,-9.7,-3.3
305,9632,-25.8,12.6,-9.7,-3.3
305,9638,-25.9,12.7,-9.6,-3.2
304,9642,-25.9,12.8,-9.6,-3.2
304,9646,-25.9,12.9,-9.6,-3.3
304,9651,-26.0,12.9,-9.6,-3.3
304,9657,-26.1,12.9,-9.6,-3.3
304,9663,-26.1,12.8,-9.5,-3.3
303,9666,-26.1,12.7,-9.4,-3.3
303,9672,-26.2,12.5,-9.4,-3.3
303,9677,-26.2,12.3,-9.4,-3.3
303,9681,-26.3,12.1,-9.4,-3.3
303,9686,-26.3,12.1,-9.4,-3.4
302,9692,-26.4,12.1,-9.4,-3.4
302,9696,-26.4,12.1,-9.4,-3.4
302,9701,-26.5,12.2,-9.4,-3.5
302,9705,-26.5,12.1,-9.5,-3.5
302,9709,-26.5,11.9,-9.4,-3.6
301,9713,-26.6,11.6,-9.4,-3.6
301,9718,-26.6,10.9,-9.4,-3.6
301,9723,-26.7,9.9,-9.4,-3.7
301,9727,-26.7,8.7,-9.5,-3.8
301,9732,-26.8,7.7,-9.5,-3.8
300,9738,-26.8,7.3,-9.5,-3.8
300,9742,-26.8,7.2,-9.4,-3.9
300,9747,-26.9,7.3,-9.5,-3.9
300,9750,-26.9,7.5,-9.5,-4.0
300,9756,-27.0,7.8,-9.5,-4.0
299,9762,-27.0,7.9,-9.5,-4.0
299,9766,-27.0,7.9,-9.6,-4.1
299,9771,-27.1,7.8,-9.5,-4.1
299,9774,-27.1,7.7,-9.5,-4.2
299,9780,-27.1,7.8,-9.5,-4.2
299,9782,-27.2,7.9,-9.6,-4.3
298,9787,-27.2,8.0,-9.6,-4.3
298,9791,-27.2,8.2,-9.6,-4.3
298,9796,-27.3,8.3,-9.5,-4.4
298,9801,-27.3,8.5,-9.5,-4.4
298,9806,-27.4,8.6,-9.6,-4.5
297,9810,-27.4,8.6,-9.6,-4.5
297,9815,-27.4,8.7,-9.6,-4.5
297,9819,-27.5,8.7,-9.6,-4.6
297,9824,-27.5,8.8,-9.6,-4.6
297,9829,-27.6,8.8,-9.6,-4.7
296,9833,-27.6,8.8,-9.6,-4.7
296,9837,-27.6,8.7,-9.6,-4.7
296,9841,-27.7,8.5,-9.6,-4.7
296,9847,-27.7,8.3,-9.7,-4.8
296,9852,-27.7,8.1,-9.7,-4.8
295,9857,-27.8,7.8,-9.6,-4.9
295,9861,-27.8,7.6,-9.7,-4.9
295,9866,-27.9,7.6,-9.7,-5.0
295,9870,-27.9,7.6,-9.7,-5.0
295,9875,-27.9,7.7,-9.8,-5.1
295,9880,-28.0,7.7,-9.7,-5.1
294,9884,-28.0,7.7,-9.8,-5.2
294,9888,-28.1,7.7,-9.8,-5.2
294,9894,-28.1,7.6,-9.9,-5.3
294,9899,-28.1,7.5,-9.9,-5.3
294,9904,-28.2,7.3,-9.9,-5.4
293,9908,-28.2,7.3,-9.9,-5.4
293,9913,-28.2,7.2,-10.0,-5.5
293,9916,-28.3,7.2,-10.0,-5.5
293,9921,-28.3,7.2,-10.1,-5.6
293,9926,-28.4,7.2,-10.0,-5.6
292,9931,-28.4,7.2,-10.1,-5.7
292,9936,-28.5,7.2,-10.1,-5.7
292,9941,-28.5,7.2,-10.2,-5.8
292,9945,-28.6,7.2,-10.2,-5.8
292,9950,-28.6,7.2,-10.2,-5.9
291,9954,-28.6,7.2,-10.2,-5.9
291,9958,-28.7,7.2,-10.3,-6.0
291,9963,-28.7,7.3,-10.3,-6.0
291,9968,-28.8,7.3,-10.4,-6.1
291,9973,-28.8,7.4,-10.3,-6.1
291,9977,-28.8,7.4,-10.3,-6.1
290,9982,-28.9,7.4,-10.4,-6.2
290,9986,-28.9,7.4,-10.4,-6.2
290,9990,-29.0,7.5,-10.5,-6.3
290,9995,-29.0,7.5,-10.5,-6.3
290,10000,-29.0,7.6,-10.4,-6.3
289,10004,-29.1,7.7,-10.5,-6.4
289,10009,-29.1,7.8,-10.5,-6.4
289,10013,-29.2,7.8,-10.6,-6.4
289,10018,-29.2,7.9,-10.6,-6.5
289,10023,-29.3,7.9,-10.6,-6.5
289,10027,-29.3,8.0,-10.6,-6.5
288,10032,-29.3,8.0,-10.6,-6.5
288,10037,-29.4,8.1,-10.6,-6.5
288,10041,-29.4,8.1,-10.6,-6.6
288,10046,-29.5,8.2,-10.7,-6.6
288,10050,-29.5,8.2,-10.7,-6.6
287,10055,-29.5,8.3,-10.7,-6.6
287,10058,-29.6,8.4,-10.7,-6.7
287,10064,-29.6,8.5,-10.7,-6.7
287,10068,-29.7,8.5,-10.7,-6.7
287,10073,-29.7,8.4,-10.8,-6.7
287,10078,-29.7,8.5,-10.8,-6.7
286,10081,-29.8,8.5,-10.7,-6.8
286,10086,-29.8,8.6,-10.7,-6.8
286,10091,-29.9,8.6,-10.7,-6.8
286,10095,-29.9,8.7,-10.7,-6.8
286,10099,-29.9,8.8,-10.7,-6.8
285,10104,-30.0,8.9,-10.7,-6.8
285,10108,-30.0,8.9,-10.7,-6.8
285,10114,-30.1,9.0,-10.7,-6.9
285,10118,-30.1,9.0,-10.7,-6.9
285,10123,-30.1,9.0,-10.6,-6.8
285,10126,-30.2,9.0,-10.6,-6.9
284,10132,-30.2,9.0,-10.6,-6.9
284,10136,-30.3,9.1,-10.5,-6.9
284,10140,-30.3,9.2,-10.5,-6.9
284,10145,-30.4,9.2,-10.5,-6.9
284,10149,-30.4,9.3,-10.5,-6.9
283,10154,-30.5,9.5,-10.5,-7.0
283,10158,-30.5,9.6,-10.5,-7.0
283,10163,-30.5,9.8,-10.5,-7.0
283,10169,-30.6,9.9,-10.5,-7.0
283,10173,-30.6,9.9,-10.5,-7.0
283,10177,-30.7,10.0,-10.5,-7.0
282,10182,-30.7,10.0,-10.4,-7.0
282,10187,-30.8,10.1,-10.4,-7.1
282,10191,-30.8,10.2,-10.4,-7.1
282,10195,-30.8,10.3,-10.4,-7.1
282,10201,-30.9,10.5,-10.4,-7.1
281,10206,-30.9,10.7,-10.4,-7.1
281,10210,-31.0,10.9,-10.4,-7.1
281,10215,-31.0,11.0,-10.5,-7.2
281,10219,-31.0,11.1,-10.5,-7.2
281,10224,-31.1,11.0,-10.5,-7.2
280,10229,-31.1,11.0,-10.5,-7.2
280,10233,-31.1,10.9,-10.5,-7.3
280,10237,-31.2,10.9,-10.5,-7.3
280,10242,-31.2,10.8,-10.5,-7.3
280,10247,-31.3,10.9,-10.5,-7.3
280,10250,-31.3,10.9,-10.6,-7.3
279,10256,-31.4,10.8,-10.6,-7.3
279,10260,-31.4,10.8,-10.7,-7.4
279,10264,-31.4,10.7,-10.7,-7.4
279,10268,-31.5,10.7,-10.7,-7.3
279,10273,-31.5,10.7,-10.8,-7.4
279,10276,-31.5,10.7,-10.8,-7.4
278,10282,-31.6,10.8,-10.9,-7.4
278,10286,-31.6,10.8,-10.9,-7.4
278,10292,-31.7,10.8,-11.0,-7.4
278,10296,-31.7,10.8,-11.1,-7.4
278,10300,-31.8,10.8,-11.1,-7.4
278,10304,-31.8,10.8,-11.1,-7.4
277,10308,-31.8,10.8,-11.2,-7.4
277,10312,-31.9,10.8,-11.2,-7.4
277,10318,-31.9,10.7,-11.2,-7.3
277,10322,-31.9,10.6,-11.2,-7.3
277,10327,-32.0,10.5,-11.3,-7.3
276,10331,-32.0,10.4,-11.3,-7.3
276,10335,-32.0,10.4,-11.3,-7.2
276,10339,-32.1,10.4,-11.3,-7.2
276,10344,-32.1,10.4,-11.3,-7.2
276,10348,-32.2,10.4,-11.3,-7.2
276,10353,-32.2,10.3,-11.3,-7.2
275,10357,-32.3,10.1,-11.3,-7.1
275,10364,-32.3,9.9,-11.3,-7.1
275,10367,-32.4,9.9,-11.3,-7.1
275,10372,-32.4,9.9,-11.3,-7.1
275,10376,-32.4,10.0,-11.3,-7.0
274,10382,-32.5,10.1,-11.2,-7.0
274,10385,-32.5,10.1,-11.2,-7.0
274,10390,-32.6,10.2,-11.2,-7.0
274,10395,-32.6,10.2,-11.1,-6.9
274,10399,-32.6,10.2,-11.1,-6.9
274,10403,-32.7,10.3,-11.1,-6.9
273,10409,-32.7,10.4,-11.0,-6.9
273,10414,-32.7,10.4,-11.0,-6.9
273,10418,-32.8,10.5,-11.0,-6.9
273,10422,-32.8,10.5,-11.0,-6.9
273,10427,-32.9,10.6,-11.0,-6.9
273,10430,-32.9,10.7,-10.9,-6.9
272,10436,-33.0,10.7,-10.9,-6.9
272,10441,-33.0,10.7,-10.9,-6.9
272,10445,-33.1,10.7,-10.9,-6.9
272,10449,-33.1,10.7,-10.9,-6.9
272,10454,-33.1,10.8,-10.9,-6.9
271,10459,-33.2,10.8,-10.9,-6.9
271,10463,-33.2,10.9,-11.0,-6.9
271,10469,-33.3,11.0,-11.0,-7.0
271,10473,-33.3,11.0,-11.0,-7.0
271,10477,-33.3,11.0,-11.0,-7.0
271,10482,-33.4,11.0,-11.1,-7.0
270,10487,-33.4,11.1,-11.0,-7.0
270,10491,-33.5,11.2,-11.0,-7.0
270,10495,-33.5,11.3,-11.1,-7.1
270,10500,-33.6,11.4,-11.1,-7.1
270,10505,-33.6,11.4,-11.2,-7.1
270,10510,-33.6,11.5,-11.2,-7.1
269,10515,-33.7,11.5,-11.3,-7.2
269,10520,-33.7,11.6,-11.4,-7.2
269,10523,-33.8,11.7,-11.4,-7.2
269,10528,-33.8,11.8,-11.5,-7.2
269,10534,-33.9,11.9,-11.6,-7.3
268,10539,-33.9,12.1,-11.6,-7.2
268,10544,-34.0,12.3,-11.7,-7.3
268,10549,-34.0,12.5,-11.8,-7.3
268,10553,-34.0,12.7,-11.9,-7.3
268,10559,-34.1,12.8,-11.9,-7.3
267,10564,-34.1,12.8,-12.0,-7.3
267,10568,-34.2,12.6,-12.1,-7.3
267,10573,-34.2,12.4,-12.2,-7.3
267,10578,-34.2,12.3,-12.2,-7.3
267,10583,-34.3,12.2,-12.3,-7.3
267,10588,-34.3,12.1,-12.4,-7.3
266,10593,-34.4,11.9,-12.4,-7.3
266,10598,-34.4,11.8,-12.5,-7.3
266,10602,-34.4,11.7,-12.5,-7.3
266,10606,-34.5,11.7,-12.5,-7.3
266,10610,-34.5,11.7,-12.6,-7.3
265,10615,-34.6,11.7,-12.7,-7.3
265,10619,-34.6,11.8,-12.8,-7.3
265,10624,-34.6,11.9,-12.8,-7.3
265,10629,-34.7,12.0,-12.8,-7.3
265,10634,-34.7,12.1,-12.9,-7.3
265,10639,-34.8,12.1,-12.9,-7.3
264,10643,-34.8,12.2,-12.9,-7.3
264,10647,-34.8,12.2,-12.9,-7.3
264,10652,-34.9,12.3,-12.9,-7.3
264,10657,-34.9,12.4,-13.0,-7.3
264,10662,-35.0,12.6,-13.0,-7.3
264,10667,-35.0,12.7,-13.0,-7.3
263,10673,-35.1,12.8,-13.0,-7.3
263,10678,-35.1,13.0,-13.0,-7.3
263,10681,-35.1,13.1,-13.0,-7.3
263,10686,-35.2,13.1,-13.0,-7.3
263,10691,-35.2,13.0,-13.0,-7.4
262,10697,-35.3,12.8,-13.0,-7.4
262,10701,-35.3,12.6,-12.9,-7.4
262,10707,-35.3,12.3,-12.9,-7.4
262,10711,-35.3,12.0,-12.9,-7.4
262,10716,-35.4,11.8,-12.9,-7.4
261,10721,-35.4,11.9,-12.9,-7.4
261,10726,-35.5,12.0,-12.9,-7.4
261,10730,-35.5,12.2,-12.9,-7.4
261,10736,-35.6,12.4,-12.9,-7.4
261,10741,-35.6,12.6,-12.9,-7.5
261,10747,-35.6,12.6,-12.9,-7.5
260,10750,-35.7,12.5,-12.9,-7.5
260,10755,-35.7,12.4,-12.9,-7.5
260,10760,-35.7,12.3,-12.9,-7.5
260,10765,-35.8,12.4,-12.8,-7.4
260,10769,-35.8,12.6,-12.8,-7.5
259,10775,-35.9,12.7,-12.8,-7.5
259,10779,-35.9,12.9,-12.8,-7.5
259,10784,-36.0,12.9,-12.7,-7.4
259,10789,-36.0,13.0,-12.7,-7.4
259,10794,-36.1,13.0,-12.7,-7.4
259,10799,-36.1,13.0,-12.7,-7.4
258,10805,-36.2,13.0,-12.6,-7.4
258,10810,-36.2,13.0,-12.6,-7.4
258,10815,-36.2,13.0,-12.5,-7.3
258,10820,-36.3,13.0,-12.5,-7.3
258,10825,-36.3,13.0,-12.5,-7.3
257,10829,-36.3,13.2,-12.4,-7.3
257,10834,-36.4,13.4,-12.4,-7.3
257,10839,-36.4,13.7,-12.3,-7.2
257,10844,-36.5,13.9,-12.3,-7.2
257,10849,-36.5,14.0,-12.3,-7.3
257,10854,-36.6,14.1,-12.3,-7.3
256,10859,-36.6,14.1,-12.2,-7.2
256,10864,-36.6,14.3,-12.2,-7.2
256,10870,-36.7,14.6,-12.2,-7.2
256,10873,-36.7,15.0,-12.2,-7.2
256,10878,-36.8,15.4,-12.1,-7.2
255,10883,-36.8,15.7,-12.1,-7.2
255,10888,-36.9,15.9,-12.1,-7.2
255,10892,-36.9,15.9,-12.1,-7.2
255,10898,-37.0,15.9,-12.1,-7.1
255,10903,-37.0,15.7,-12.1,-7.1
255,10908,-37.0,15.5,-12.1,-7.1
254,10912,-37.1,15.4,-12.1,-7.1
254,10917,-37.1,15.5,-12.1,-7.1
254,10921,-37.2,15.8,-12.0,-7.1
254,10926,-37.2,16.3,-12.0,-7.1
254,10931,-37.3,16.8,-12.0,-7.1
254,10935,-37.3,17.1,-12.0,-7.2
253,10940,-37.4,17.2,-12.0,-7.2
253,10945,-37.4,17.2,-12.0,-7.2
253,10950,-37.5,17.3,-12.0,-7.2
253,10956,-37.5,17.5,-12.0,-7.2
253,10961,-37.5,17.5,-12.0,-7.2
252,10965,-37.6,17.5,-12.1,-7.3
252,10969,-37.6,17.5,-12.0,-7.3
252,10973,-37.7,17.6,-12.0,-7.3
252,10978,-37.7,17.7,-12.0,-7.4
252,10983,-37.8,17.9,-12.0,-7.4
252,10989,-37.8,18.2,-12.0,-7.4
251,10994,-37.8,18.7,-12.0,-7.4
251,10999,-37.9,19.3,-12.0,-7.5
251,11004,-37.9,19.7,-11.9,-7.5
251,11008,-38.0,19.3,-11.9,-7.5
251,11013,-38.0,18.3,-11.9,-7.6
250,11019,-38.1,17.9,-11.9,-7.6
250,11024,-38.1,18.9,-11.8,-7.5
250,11028,-38.1,20.9,-11.8,-7.6
250,11033,-38.2,22.9,-11.8,-7.6
250,11037,-38.2,23.8,-11.7,-7.6
250,11043,-38.2,23.8,-11.7,-7.7
249,11048,-38.3,23.3,-11.7,-7.7
249,11053,-38.3,22.9,-11.7,-7.7
249,11057,-38.4,22.6,-11.7,-7.7
249,11062,-38.4,22.3,-11.6,-7.7
249,11067,-38.5,22.1,-11.6,-7.7
249,11072,-38.5,21.9,-11.6,-7.7
248,11078,-38.5,21.9,-11.6,-7.7
248,11082,-38.6,22.3,-11.6,-7.7
248,11087,-38.6,23.1,-11.5,-7.8
248,11092,-38.7,24.4,-11.5,-7.7
248,11098,-38.7,25.8,-11.5,-7.7
247,11103,-38.7,27.1,-11.5,-7.7
247,11108,-38.8,28.1,-11.5,-7.7
247,11113,-38.8,28.7,-11.5,-7.7
247,11117,-38.8,28.9,-11.5,-7.7
247,11124,-38.9,28.8,-11.5,-7.7
246,11129,-38.9,28.5,-11.5,-7.7
246,11135,-38.9,28.0,-11.4,-7.6
246,11140,-38.9,27.5,-11.4,-7.6
246,11144,-39.0,27.2,-11.4,-7.6
246,11149,-39.0,27.2,-11.4,-7.6
246,11154,-39.0,27.2,-11.4,-7.6
245,11160,-39.1,27.4,-11.4,-7.6
245,11164,-39.1,27.5,-11.4,-7.6
245,11169,-39.2,27.6,-11.4,-7.6
245,11173,-39.2,27.7,-11.3,-7.5
245,11177,-39.3,27.8,-11.4,-7.5
245,11183,-39.3,27.8,-11.4,-7.5
244,11188,-39.4,27.7,-11.4,-7.5
244,11193,-39.4,27.7,-11.4,-7.5
244,11198,-39.4,27.7,-11.4,-7.4
244,11203,-39.5,27.7,-11.4,-7.4
244,11208,-39.5,27.6,-11.3,-7.4
243,11213,-39.6,27.6,-11.3,-7.4
243,11218,-39.6,27.8,-11.3,-7.4
243,11223,-39.7,28.0,-11.3,-7.4
243,11228,-39.7,28.3,-11.3,-7.4
243,11232,-39.8,28.5,-11.3,-7.4
243,11238,-39.8,28.7,-11.3,-7.4
242,11243,-39.9,28.8,-11.3,-7.3
242,11248,-39.9,29.0,-11.3,-7.3
242,11252,-40.0,29.1,-11.3,-7.3
242,11259,-40.1,29.3,-11.3,-7.3
242,11264,-40.1,29.4,-11.3,-7.3
242,11269,-40.2,29.5,-11.3,-7.3
241,11274,-40.2,29.6,-11.3,-7.3
241,11279,-40.2,29.6,-11.3,-7.3
241,11283,-40.3,29.6,-11.3,-7.3
241,11288,-40.3,29.7,-11.3,-7.3
241,11293,-40.4,29.8,-11.3,-7.3
240,11299,-40.4,29.9,-11.3,-7.3
240,11304,-40.5,30.0,-11.2,-7.3
240,11309,-40.5,30.2,-11.3,-7.4
240,11314,-40.6,30.3,-11.3,-7.4
240,11319,-40.6,30.5,-11.3,-7.4
240,11323,-40.7,30.7,-11.3,-7.4
239,11330,-40.7,31.0,-11.3,-7.4
239,11335,-40.8,31.1,-11.3,-7.4
239,11339,-40.8,31.2,-11.3,-7.4
239,11345,-40.9,31.2,-11.3,-7.5
239,11350,-40.9,31.3,-11.3,-7.5
238,11354,-40.9,31.4,-11.2,-7.5
238,11358,-41.0,31.5,-11.2,-7.5
238,11363,-41.0,31.6,-11.2,-7.5
238,11369,-41.1,31.7,-11.2,-7.5
238,11374,-41.1,31.9,-11.2,-7.5
238,11380,-41.2,32.3,-11.2,-7.5
237,11384,-41.3,32.6,-11.2,-7.6
237,11390,-41.3,32.9,-11.2,-7.6
237,11396,-41.4,33.1,-11.2,-7.6
237,11401,-41.4,33.2,-11.2,-7.6
237,11406,-41.4,33.4,-11.2,-7.6
237,11411,-41.5,33.5,-11.2,-7.6
236,11415,-41.5,33.7,-11.2,-7.6
236,11420,-41.6,33.8,-11.2,-7.6
236,11424,-41.6,33.9,-11.2,-7.6
236,11431,-41.7,34.0,-11.2,-7.6
236,11435,-41.7,34.1,-11.2,-7.6
235,11441,-41.8,34.3,-11.2,-7.6
235,11446,-41.8,34.6,-11.2,-7.6
235,11451,-41.9,34.8,-11.1,-7.6
235,11456,-41.9,35.0,-11.1,-7.6
235,11461,-42.0,35.1,-11.1,-7.6
235,11465,-42.0,35.2,-11.1,-7.5
234,11470,-42.1,35.3,-11.0,-7.5
234,11476,-42.1,35.4,-11.0,-7.5
234,11481,-42.2,35.4,-10.9,-7.4
234,11487,-42.2,35.5,-10.9,-7.4
234,11492,-42.3,35.5,-10.9,-7.4
234,11496,-42.3,35.6,-10.8,-7.4
233,11501,-42.3,35.6,-10.8,-7.3
233,11506,-42.4,35.5,-10.7,-7.3
233,11511,-42.4,35.4,-10.7,-7.3
233,11516,-42.4,35.2,-10.6,-7.3
233,11522,-42.5,35.0,-10.5,-7.2
233,11526,-42.5,35.0,-10.5,-7.3
232,11531,-42.6,35.1,-10.4,-7.2
232,11536,-42.6,35.2,-10.3,-7.2
232,11542,-42.7,35.3,-10.3,-7.2
232,11547,-42.7,35.5,-10.2,-7.2
232,11552,-42.8,35.5,-10.2,-7.2
231,11556,-42.8,35.2,-10.1,-7.2
231,11561,-42.9,34.6,-10.1,-7.2
231,11566,-42.9,33.6,-10.0,-7.2
231,11571,-43.0,32.0,-10.0,-7.2
231,11575,-43.0,29.7,-9.8,-7.2
231,11580,-43.0,27.4,-9.8,-7.2
231,11584,-43.0,25.1,-9.8,-7.3
230,11590,-43.0,23.1,-9.8,-7.3
230,11594,-43.0,21.6,-9.7,-7.3
230,11598,-43.0,20.9,-9.7,-7.3
230,11602,-43.1,20.4,-9.7,-7.3
230,11607,-43.1,19.9,-9.6,-7.3
230,11612,-43.1,19.5,-9.6,-7.3
229,11617,-43.1,19.0,-9.6,-7.3
229,11622,-43.1,18.6,-9.6,-7.3
229,11627,-43.2,18.4,-9.7,-7.4
229,11632,-43.2,18.5,-9.7,-7.4
229,11637,-43.2,18.6,-9.7,-7.4
229,11641,-43.2,18.8,-9.7,-7.4
228,11646,-43.2,18.9,-9.7,-7.4
228,11651,-43.3,19.0,-9.8,-7.5
228,11656,-43.3,19.1,-9.8,-7.4
228,11661,-43.3,19.1,-9.8,-7.4
228,11667,-43.4,19.2,-9.9,-7.5
228,11671,-43.4,19.4,-9.9,-7.4
227,11677,-43.4,19.6,-9.9,-7.4
227,11682,-43.5,19.8,-10.0,-7.4
227,11689,-43.5,20.0,-10.1,-7.4
227,11693,-43.5,20.0,-10.1,-7.4
227,11699,-43.6,19.9,-10.1,-7.3
226,11703,-43.6,19.7,-10.2,-7.3
226,11708,-43.6,19.5,-10.3,-7.3
226,11713,-43.6,19.3,-10.3,-7.2
226,11717,-43.6,19.1,-10.3,-7.2
226,11723,-43.7,19.0,-10.4,-7.1
226,11729,-43.7,18.9,-10.4,-7.1
225,11734,-43.7,18.9,-10.5,-7.1
225,11739,-43.7,18.8,-10.6,-7.0
225,11744,-43.8,18.7,-10.6,-7.0
225,11748,-43.8,18.6,-10.7,-6.9
225,11753,-43.9,18.7,-10.7,-6.8
225,11759,-43.9,19.1,-10.8,-6.8
224,11764,-43.9,19.9,-10.9,-6.7
224,11769,-44.0,20.9,-10.9,-6.7
224,11774,-44.0,22.0,-11.0,-6.6
224,11780,-44.0,22.9,-11.1,-6.6
224,11787,-44.1,23.4,-11.1,-6.6
224,11791,-44.1,23.5,-11.1,-6.5
223,11797,-44.1,23.4,-11.2,-6.5
223,11803,-44.2,23.3,-11.2,-6.4
223,11807,-44.2,23.1,-11.3,-6.4
223,11811,-44.3,22.9,-11.3,-6.4
223,11817,-44.3,22.7,-11.4,-6.3
223,11821,-44.3,22.5,-11.4,-6.2
222,11825,-44.4,22.4,-11.5,-6.3
222,11831,-44.4,22.4,-11.5,-6.2
222,11836,-44.5,22.5,-11.6,-6.2
222,11842,-44.5,22.7,-11.7,-6.1
222,11849,-44.6,22.9,-11.7,-6.1
221,11855,-44.6,23.2,-11.7,-6.1
221,11860,-44.7,23.4,-11.8,-6.0
221,11864,-44.7,23.7,-11.8,-6.0
221,11870,-44.8,24.0,-11.9,-6.0
221,11875,-44.8,24.4,-11.9,-6.0
221,11881,-44.9,24.9,-11.9,-5.9
220,11887,-44.9,25.4,-11.9,-5.9
220,11893,-44.9,25.7,-11.9,-5.9
220,11898,-45.0,25.8,-11.9,-5.9
220,11902,-45.0,26.0,-12.0,-5.9
220,11908,-45.1,26.1,-12.1,-5.9
220,11913,-45.1,26.2,-12.1,-5.8
219,11917,-45.2,26.5,-12.1,-5.8
219,11923,-45.2,26.8,-12.1,-5.8
219,11928,-45.3,27.2,-12.1,-5.8
219,11932,-45.3,27.5,-12.1,-5.8
219,11938,-45.4,27.7,-12.1,-5.7
219,11945,-45.4,27.7,-12.2,-5.8
218,11948,-45.5,27.7,-12.2,-5.8
218,11953,-45.5,27.7,-12.2,-5.8
218,11958,-45.6,27.8,-12.2,-5.8
218,11963,-45.6,28.1,-12.2,-5.7
218,11969,-45.7,28.3,-12.2,-5.7
218,11975,-45.7,28.5,-12.3,-5.8
217,11979,-45.8,28.7,-12.3,-5.8
217,11983,-45.8,28.9,-12.3,-5.8
217,11989,-45.9,29.0,-12.3,-5.8
217,11995,-45.9,29.3,-12.4,-5.9
217,12000,-46.0,29.5,-12.4,-5.9
216,12005,-46.0,29.8,-12.4,-5.9
216,12010,-46.1,30.0,-12.3,-5.9
216,12015,-46.1,30.3,-12.4,-6.0
216,12020,-46.2,30.6,-12.4,-6.0
216,12026,-46.2,31.1,-12.4,-6.1
216,12031,-46.3,31.5,-12.4,-6.1
215,12036,-46.3,32.0,-12.4,-6.1
215,12041,-46.4,32.4,-12.5,-6.2
215,12046,-46.4,32.8,-12.4,-6.2
215,12052,-46.5,33.2,-12.4,-6.3
215,12057,-46.5,33.7,-12.4,-6.3
215,12062,-46.5,34.1,-12.4,-6.3
214,12067,-46.6,34.7,-12.4,-6.4
214,12072,-46.6,35.3,-12.3,-6.4
214,12077,-46.7,35.8,-12.3,-6.5
214,12083,-46.7,36.3,-12.3,-6.5
214,12088,-46.8,36.9,-12.3,-6.6
214,12093,-46.8,37.5,-12.2,-6.6
213,12098,-46.8,38.1,-12.2,-6.7
213,12103,-46.9,38.5,-12.2,-6.7
213,12109,-46.9,38.8,-12.2,-6.7
213,12115,-47.0,38.8,-12.1,-6.8
213,12120,-47.0,38.6,-12.1,-6.8
213,12126,-47.0,38.0,-12.1,-6.8
212,12129,-47.1,37.1,-12.1,-6.9
212,12135,-47.1,36.2,-12.0,-6.9
212,12141,-47.2,35.3,-11.9,-6.9
212,12146,-47.2,34.6,-11.9,-6.9
212,12152,-47.3,34.1,-11.9,-7.0
